Time, XRP(Price), Cash, Market Value, Shares,
7556993, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557063, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557134, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557205, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557275, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557347, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557417, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557488, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557559, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557630, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557700, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557771, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557841, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557912, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7557983, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558053, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558124, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558195, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558265, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558336, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558407, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558477, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558548, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558619, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558689, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558760, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558831, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558901, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7558972, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559043, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559113, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559185, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559256, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559326, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559397, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559467, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559538, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559609, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559680, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559750, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559820, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559891, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7559962, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560032, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560103, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560174, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560245, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560315, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560386, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560457, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7560527, 0.17855218, 538.4905016558365, 602.874356176063, 3376.46035, 
7701469, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701543, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701614, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701685, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701756, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701827, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701898, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7701969, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7702039, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7702110, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7702181, 0.1826, 538.4905016558365, 616.54165991, 3376.46035, 
7702252, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702323, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702394, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702465, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702536, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702606, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702677, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702749, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702820, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702891, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7702962, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703033, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703104, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703175, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703245, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703316, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703390, 0.18268177, 538.4905016558365, 616.8177530728194, 3376.46035, 
7703460, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703531, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703602, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703674, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703745, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703816, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703887, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7703957, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704029, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704100, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704171, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704242, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704313, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704383, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704454, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704525, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704597, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704668, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704739, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704810, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704881, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7704952, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705023, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705094, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705164, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705237, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705307, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705378, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705449, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705520, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705591, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705662, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705733, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705804, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705875, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7705946, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7706017, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7706088, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7706158, 0.1836, 538.4905016558365, 619.91812026, 3376.46035, 
7706229, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706300, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706370, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706441, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706512, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706583, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706654, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706725, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706795, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706866, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7706937, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707008, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707078, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707149, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707220, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707291, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707362, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707434, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707504, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707575, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707647, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707718, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707789, 0.184, 538.4905016558365, 621.2687043999999, 3376.46035, 
7707861, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7707931, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708002, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708073, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708143, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708214, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708285, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708356, 0.18499998, 538.4905016558365, 624.645097220793, 3376.46035, 
7708427, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708498, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708570, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708642, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708713, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708784, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708855, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708927, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7708998, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709069, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709139, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709212, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709283, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709354, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709425, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709496, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709567, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709637, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709708, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709779, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709850, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709920, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7709991, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710062, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710133, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710204, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710275, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710345, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710416, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710487, 0.18490002, 538.4905016558365, 624.307586244207, 3376.46035, 
7710558, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7710629, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7710700, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7710771, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7710842, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7710912, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7710983, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7711054, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7711124, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7711195, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7711266, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7711337, 0.185786, 538.4905016558365, 627.2990625851, 3376.46035, 
7711408, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711479, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711549, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711620, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711691, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711762, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711833, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711903, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7711974, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712045, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712116, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712187, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712258, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712329, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712399, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712470, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712541, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712612, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712683, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712754, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712824, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712896, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7712967, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713037, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713108, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713179, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713249, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713320, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713391, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713462, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713533, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713603, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713674, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713745, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713816, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713887, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7713958, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714028, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714099, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714170, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714241, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714312, 0.18862509, 538.4905016558365, 636.8851374001814, 3376.46035, 
7714384, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714454, 0.1857, 538.4905016558365, 627.008686995, 3376.46035, 
7714525, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7714596, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7714666, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7714737, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7714807, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7714878, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7714949, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7715020, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7715090, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7715161, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7715232, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7715303, 0.18862511, 538.4905016558365, 636.8852049293885, 3376.46035, 
7715374, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715444, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715515, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715586, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715657, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715727, 0.18846021, 538.4905016558365, 636.3284266176735, 3376.46035, 
7715798, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715869, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7715940, 0.18570002, 538.4905016558365, 627.0087545242069, 3376.46035, 
7716010, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716081, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716152, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716222, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716293, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716364, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716435, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716506, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716577, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716648, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716718, 0.18892318, 538.4905016558365, 637.891626465913, 3376.46035, 
7716789, 0.18865656, 538.4905016558365, 636.9913946073959, 3376.46035, 
7716860, 0.18865656, 538.4905016558365, 636.9913946073959, 3376.46035, 
7716931, 0.18865656, 538.4905016558365, 636.9913946073959, 3376.46035, 
7717002, 0.18865656, 538.4905016558365, 636.9913946073959, 3376.46035, 
7717072, 0.18865656, 538.4905016558365, 636.9913946073959, 3376.46035, 
7717143, 0.18865656, 538.4905016558365, 636.9913946073959, 3376.46035, 
